adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/dLg3ed4745ib2373xyqBpojGkzg.jpg,"[18, 28, 80]",183659,hi,Qurbani,"A cabaret dancer and singer, Sheela (Zeenat Aman) has two admirers: a small-time thief Rajesh (Feroz Khan), and a young, eligible widower, Amar (Vinod Khanna). Both are best friends and does not know that they love the same woman.",2.036,/ykWjWhQ5v0KLIfcwcFOy4QuxduI.jpg,1980-06-19,Qurbani,False,8,7
False,,"[18, 10749]",173728,hi,Sparsh,"Anirudh Parmar is blind, but he does not let this impairment bind him down. He runs a school for the blind as a Principal. He meets with the recently widowed Kavita. Kavita is attracted to him, and he slowly also gets attracted to her. When marriage is proposed, both agree to marry each other. Then Anirudh starts having doubts whether this marriage is going to succeed, as he feels he is being patronized, and pittied.",1.96,/zfwkNUwf7xCZfTQJuLtdTJ8wdFx.jpg,1980-01-30,Sparsh,False,7.6,5
False,/s5qrZKR1fr1uO3r3r0brB4kJEd6.jpg,"[18, 35, 10749]",87168,hi,अल्बर्ट पिन्टो को गुस्सा क्यों आता है,"'Albert Pinto Ko Gussa Kyun Ata Hai' revolves around the Pintos and the people connected to them. There's Albert who's pretty much angry at everybody. His brother Dominic who thinks it's better to be jobless than to work an underpaid job, his patient sister Joan who works at a sari shop, his independent girlfriend Stella who feels under-appreciated by her boyfriend, his father and his colleagues, client and Stella's family. The film is very much a social commentary about Middle-class life in Bombay during the late ’70s and the conflicts arising in the labour force because workers were getting severely underpaid.",1.96,/lwv0A6vrZeY4M4YkSc2fpqJ7qvP.jpg,1980-01-01,Albert Pinto Ko Gussa Kyoon Aata Hai,False,6.2,5
False,/kevz644AEhhVmJvAj77ewxDe2EW.jpg,"[28, 53]",23715,hi,कर्ज़,Ravi is killed by his wife after his marriage. He is reborn as Monty and is now a singer he goes to holiday in Ooty where he recollects his memories from previous life and inquires about his family from first life and his evil wife Kamini.,1.832,/9FxZH5qsKngHMLNJ6jvst1XCdGU.jpg,1980-06-11,Karz,False,7.8,14
False,/dobz2HKoCP3Nu7osrqEMmlxnM7i.jpg,[],285753,hi,Hum Paanch,"Tyrannical and wealthy Veer Pratap Singh, rules over a small town - ruthlessly. Whoever opposes him is crushed. He is attracted to women, and has a lengthy affair with Soundariya, and even has a secret marriage ceremony with her. When Soundariya gets pregnant, he asks her to abort the child. When she refuses, he shuns her, and denies ever having married her or even being intimate with her. Her brothers attempt to get justice, but are dealt with ruthlessly by Pratap Singh's bodyguard, Bhima. Soundariya then must garner support of herself, and must find someone who can stand up to Veer Pratap Singh and end his tyranny, in a town with men who have been subdued for eons by Veer Pratap Singh and his men for eons.",1.688,/wm4wF3aC3PMjeSK633jzDxSXthu.jpg,1980-01-01,Hum Paanch,False,6.8,6
False,/z9k4sTrazqUc1VnsKrN12mW1ot9.jpg,"[18, 10749]",277032,hi,Judaai,"The wealthy doctor Shashikant marries a servant girl, the much-loved Gauri. When an old flame makes makes contact with Shashikant, pride jeopardizes their marriage and the lives of their children.",1.682,/npfRy2el2POtImxwCYsHNqb38WO.jpg,1980-09-26,Judaai,False,0,0
False,/sT1sSge9s5Bx7IgDgIKGH8trQ8F.jpg,"[28, 80, 18]",103998,hi,Bandish,"Kishan (Rajesh Khanna), the rich and spoiled son, studying medicine in college, of a wealthy man (Om Prakash) is taught a lesson in humility by fellow student, Madhu (Hema Malini), and he undergoes a dramatic transformation, and also falls in love with her. Their dreams are shattered when Madhu is killed by Kapilkumar (Danny Denzongpa), and a devastated Kishan relocates to a small village to practice medicine. He meets with Chanchal, an exact look-alike of Madhu, and finds himself drawn towards her, and she too is attracted to him. But does fate have positive results for Kishan?",1.557,/glAaXEvlxuHOHEB7q5CgNdpwdoA.jpg,1980-11-07,Bandish,False,4,2
False,/2dMnjhob8YPGUi50nL9sA41iIrq.jpg,"[28, 35, 18]",101737,hi,राम बलराम,"Ram and Balram are 2 young boys who live with their loving parents. Their scheming uncle, Jagatpal, however kills the boy's father and mother. Jagatpal lies to the boys that their parents have been killed in an accident and promises to raise them himself. He enrolls the younger brother Balram, in school and eventually sends him off to join the police force. The older becomes a mechanic. Jagatpal has a tight hold on the boys, even when Ram is an adult, he still gives all his wages to his uncle and is only allowed to keep a few rupees for pocket money.",1.438,/krRdeNLorayzKQJA2glXyYuXkEc.jpg,1980-04-12,Ram Balram,False,6,4
False,,[],509696,hi,Sau Din Saas Ke,"Widowed Bhavanidevi rules her palatial home with an iron hand. Nothing is permitted to be touched or moved without her permission and approval. She has two sons, and one daughter. She dotes on her daughter, Shobha, and son-in-law, Khubchand. When her eldest son marries a young woman, Sheela, Bhavani is enraged because Sheela did not bring in enough dowry. To teach Sheela a lesson, she burns her foot, leaving a petrified Sheela submissive and open to even more abuse. When Bhavani's second son gets married without her permission, she is angered even more, and will not have anything to do with her new daughter-in-law, Durga. When Durga insists on living there, she is permitted to do so, not knowing that she has now entered a household where she will be another abused and submissive slave to her dominating mother-in-law.",1.4,/3ehhWCXs6FcA5kumHDRolvcAzOd.jpg,1980-01-01,Sau Din Saas Ke,False,0,0
False,/1BloOlni7sK02shRMTQtxIR6G1k.jpg,"[28, 18, 10749]",338644,hi,Abdullah,Abdullah has to fight oppression and torture as he tries to bring up the boy as a hindu where the majority are muslims.,1.4,/jDtzHEuHGidC9Rydpy0QPTDUokQ.jpg,1980-03-07,Abdullah,False,10,2
False,/tc0lc9u5GZKzqqKJPpBTt0fR9i0.jpg,"[28, 18, 35]",54442,hi,Do Aur Do Paanch,Two rival burglars end up at the same school with the intent of abducting a rich man's son for a large ransom.,1.394,/h1ze4U6W8E9BZe4QoYQjB7vGJ3g.jpg,1980-02-10,Do Aur Do Paanch,False,7,7
False,,[28],515832,hi,गंगा और सुरज,"Shekhar and Vikram are rivals working on either side of the law, little do they know that they are actually brothers separated at birth",1.373,/4CkD9DzZ56B7PBwbKuSxZIh29ry.jpg,1980-02-14,Ganga Aur Suraj,False,10,1
False,,"[10749, 35, 18]",432510,hi,स्वयंवर,"Durgadevi rules her household with her brother, Makhanlan, and treats daughter Shanti worse than she treats servants; her other daughter is Roopa. When the younger women are approached for marriage, Durgadevi refuses.",1.202,/cNQtFUNIukSPMeSTm3sCyZF1CR4.jpg,1980-04-28,Swayamvar,False,0,0
False,/pT14bJi7Brp2RYqGKzuZxiCAu40.jpg,"[80, 18, 10751]",308200,hi,Insaaf Ka Tarazu,"Beautiful Bharti's life takes a drastic turn after her encounter with the wealthy Ramesh R Gupta, who is used to get what he wants.",1.174,/shwS6BlRLrjQEtHrcNUCdlKJww.jpg,1980-12-01,Scales of Justice,False,10,1
False,/6xVX2LMOjpKhqkURO88Z4rrpVI.jpg,"[28, 18, 10751]",274753,hi,Aanchal,"Hearts collide when the conniving Jaggan (Prem Chopra) convinces Kishan (Amol Palekar) that his wife, Shanti (Rakhee Gulzar), is having an affair with his brother Shambhu (Rajesh Khanna). Of course, all this is done so that Kishan will marry Jaggan's cousin Tulsi (Rekha) according to Jaggan's master plan … even though Tulsi would much rather marry Shambhu. Confused? Don't worry. So are these weary lovers!",1.132,/o5aCRz2QhCTGgRJLCpajh03hmgr.jpg,1980-09-18,Aanchal,False,6,1
False,/pfXRHq26dBOJxUs0OlApCFpat1y.jpg,[35],30066,hi,गोल माल,A man's simple lie to secure his job escalates into more complex lies when his orthodox boss becomes suspicious.,11.94,/uPW269Qx8VxfiQI2PFHcSJkGOI2.jpg,1979-04-19,Gol Maal,False,7.3,61
False,/75MVhvcv5l0Sh7TbmZLzAqxkAhC.jpg,"[12, 18, 10751]",14478,hi,अलीबाबा और चालीस चोर,"The movie is based on the story of Ali Baba and the Forty Thieves, from the One Thousand and One Nights or Arabian Tales. The role of Ali Baba is played by Dharmendra and Hema Malini play Morjina.",4.409,/hIQJMdnu5qR1PXuN8gNDdyxvwdx.jpg,1979-06-01,Alibaba Aur 40 Chor,False,6.8,10
False,/7c4pDwySCsdmUbBG5On4sypTR4G.jpg,"[10749, 9648, 28, 27]",241174,hi,Jaani Dushman,"Jwala Prasad is to marry the girl of his dreams. On the day of the marriage, she is dressed all in red, as is the tradition in India. Just before the wedding she slips off to meet her real lover. When Jwala finds out, be is so enraged at he turns into a monster and kills both the to-be bride and her male friend. The saga does not end here, and this monster continues to terrorize the region, first abducting brides dressed in red just before the wedding procession stops at a Mandir (temple).",3.216,/9ZEzWKCVfaRPibt26lVy28FljC8.jpg,1979-05-22,Jaani Dushman,False,6.7,3
False,/cyMx0NWnxb4qkiM1gGqJhL1MWD3.jpg,[],161433,hi,Suhaag,"Durga and Vikram Singh have been married for years. Vikram has taken to crime in a big way, and as a result has antagonized a rival gangster, Jaggi. Durga gives birth to twins, and Jaggi steals one of them, and sells him to a bootlegger, Pascal. Durga is upset when she finds her son missing, but is devastated when Vikram abandons her. With a lot of difficulty, Durga brings up her son, Kishan, and has given up on finding her other son. Kishan has grown up and is now a dedicated police officer. On the other hand, Pascal has exploited Amit, kept him illiterate, doing petty crime, and alcoholic. This gets him in confrontation with Kishan, but ironically the two settle their differences and become fast friends. Vikram is still alive, and is not aware of his two sons and wife being alive.",2.729,/vpdD87CumkhUoCdDwFDD5N0xv3V.jpg,1979-10-29,Suhaag,False,6,4
False,/aQcHj5KgMawJq7xzxCXMgdB0uHJ.jpg,"[18, 28, 53]",30627,hi,काला पत्थर,"Branded a coward for abandoning his ship full of 300 passengers, Captain Vijay Pal Singh takes up work in a distant coal mine, poorly equipped, with no sufficient medical supplies or proper facilities. When the miners and their families face a catastrophe, as water has forced its way into one of the mining tunnels, endangering 400 lives, will Vijay be able to rise to the occasion or will he 'abandon ship' again?",2.591,/rKcSGhCqsbF3GQkgORY7OWejRey.jpg,1979-08-09,Kaala Patthar,False,7.3,6
False,,"[18, 10749]",276856,hi,Griha Pravesh,A successful office worker who is happily married has a brief affair with a sultry co-worker in this romantic melodrama. His wife eventually wins him back from his forbidden lover.,1.71,/jdq6pczTDTH0QiChjbekefXoQQ6.jpg,1979-07-28,Griha Pravesh,False,0,0
False,,"[35, 18, 10749]",44059,hi,Baton Baton Mein,"Rosie Perreira is an overly anxious widow, living with her guitar-obsessed son, Sabhi, and a lovely daughter, Nancy, who she would like to get married to a wealthy young man. Her helpful neighbor, Tom, introduces a young eligible Tony Braganza to Nancy in the 9:10 AM Western Railway local train from Bandra to Churchgate. Tom also asks Nancy to introduce Tony to Rosie, which she does. Rosie is initially apprehensive about him as he only drawing a mere Rs.300/ compared to Nancy's Rs.700/-, but soon changes her mind when she finds out that after his probationary period he will draw a monthly pay of Rs.1000/-. Nancy and Tom are permitted to meet and both eventually fall in love. While Nancy wants to follow her mother's directions and get married, Tony is hesitant, and this is what costs him Nancy's love, as she starts to feel that he will not come through with the marriage. And soon Rosie starts looking elsewhere for a son-in-law, while Tony is still reluctant to make any commitments.",1.684,/gHnJfpooKJjYkbKHCGHFbORtKgU.jpg,1979-04-13,Baton Baton Mein,False,6.1,8
False,/y3hGq7EMdNtpsWddj2VBPoExn7H.jpg,[],83832,hi,सरगम,Hindi language remake of Telugu film Siri Siri Muvva (1978).,1.532,/ePFMoUhH3XCbhX7ZLHmjcy06ny7.jpg,1979-01-08,Sargam,False,4.5,3
False,,[28],221050,hi,दुनिया मेरी जेब में,"A student in a prestigious college, Vishal Khanna believes he lives a wealthy lifestyle along with his businessman brother, Karan. Vishal meets with and falls in love with Neeta, the only daughter of wealthy widower, Gulabchand. Gulabchand meets with Karan and both finalize Vishal and Neeta's marriage. Then things spiral out of control when Gulabchand is killed while Karan is run over by a lorry, and ends up losing both his legs. Vishal undertakes to look after the now crippled Karan, but has more surprises to face when Police Inspector Yadav informs him that Karan was never a businessman, but a trapeze artiste in Amar Circus, and is also a suspect of a daring robbery and the murder of Gulabchand.",1.469,/qIF6Tx1WKlXX8Q7ka3WZDB3m2Hi.jpg,1979-07-26,Duniya Meri Jeb Mein,False,0,0
False,,"[99, 10402]",382613,hi,Cinema Cinema,Director Shah Krishna compiled this compelling documentary of Indian cinema after spending two years searching through film archives from all over the world. Included are films from the turn of the 20th century through the 1970s to illustrate various schools of filmmaking and the historical progression of the art form.,1.451,,1979-07-27,Cinema Cinema,False,0,0
False,/rDL0hvL0ulq1idKGqzbdKfuMa7x.jpg,"[27, 18]",538612,hi,Bhayaanak,People of Mangalpur die in a bizarre pattern. Inspector Vijay is appointed to reveal the truth behind the mystery.,1.4,/bKTLK0JsCAiOnA4Wp59Ert58QBZ.jpg,1979-09-21,Bhayaanak,False,0,0
False,,"[18, 10751]",495790,hi,Aangan Ki Kali,Anmol and Sunita are living a happy married life. But Sunita is suffering from a serious heart condition and has to go for a dangerous operation or risk her life. She can't go for children as this will make her condition more bad. Sunita falls in love with a orphan girl Bhavna and wants to adopt her But Anmol wants her to recover soon and have their own children and more ever gets upset with Bhavna with her childish behavior.,1.4,,1979-01-01,Aangan Ki Kali,False,0,0
False,,[27],315244,hi,Aur Kaun?,People at a house are being killed off after an accidental death leads to the hiding of a woman's body.,1.4,,1979-01-02,Who Else?,False,0,0
False,,"[35, 18]",308228,hi,Nauker,"Widower Amar is well-off financially and lives in a house with his daughter and servant Dayal. His sister and brother-in-law want him to marry again so that his daughter can have the love and care of a woman. Amar reluctantly agrees. Together they set out to check out two sisters, Shobha, and Sheela. Amar goes as Dayal, and Dayal goes as Amar, as Amar is not sure if a step-mother will be able to bestow care and love as a real mother. They arrive at the household of Durga, Shanti Swarup, Renu, Sheela, and their servant Geeta. They begin to settle down, Dayal in a spacious room, and Amar in the servant's quarters, which consists of an untidy room with no electricity. It is not long before Amar finds out that he is attracted to Geeta, and not to the two sisters, but in his present state, he cannot reveal himself and openly propose marriage. In the meantime, Durga starts getting suspicious about Amar and starts wondering if Amar is actually a servant or a crook.",1.4,/fTiCcMEZXilz4SD9MVlXmTcgLRd.jpg,1979-12-07,Nauker,False,8,1
False,/b0KpPtHmopjuL87JZYypZ8PTtZ4.jpg,"[28, 18]",911642,hi,Ahinsa,A chance encounter between two widows who lost their husbands and sons to violence sets the story going. Birju (Sunil Dutt) has received the highest military honour in battle. He returns home to his village and promptly becomes an outlaw leader (dacoit). He crosses swords with a vicious dacoit called Raka.,0.951,/koMhMpQigeADB6LFpD6ZyWSInqx.jpg,1979-12-28,Ahinsa,False,0,0
False,,[18],850781,hi,Raadha Aur Seeta,"After having completed his master's with honors, multi-millionaire Shekhar Verma decides to travel to Rambagh, Poona, to work incognito in his dad's friend's, Shankar Saxena's office. He gets the job, goes to rent a room with his childhood friend, Bhagwandas, and his wife, Leela, where he meets with a young woman named Seeta Mathur, who is their neighbor. Shekhar also gets to meet Shankar's daughter, Raadha. Then Shekhar's cover is blown when his dad, Raj Bahadur Verma, comes for a visit. It is here that both Shankar and Raj Bahadur will finalize Shekhar's marriage with Raadha. But is marriage what Shekhar is really after, especially with Raadha?",0.804,/cC8G13LFOUDfvU3Rd5oWp0GvDQp.jpg,1979-08-10,Raadha Aur Seeta,False,0,0
False,,"[18, 10751]",410241,hi,Bin Phere Hum Tere,A 1979 Bollywood Drama,1.34,/4SHvW8Blj8SQ6oQhIvmcYlP6Tgw.jpg,1979-09-14,Bin Phere Hum Tere,False,0,0
False,,[],146096,hi,Lahu Ke Do Rang,Inspector Raj Singh's father was killed by Shankar and his men for gold. Years later he locates them but also finds that he has a step brother Suraj who works for Shankar now known as Devi Dayal.,1.196,/pw6mArbEvuJEcCTUb4eYYadUfyI.jpg,1979-09-28,Lahu Ke Do Rang,False,4.8,2
False,/aMj0ka2IlRGiq426MUfrM6jbnME.jpg,"[18, 36]",247430,hi,Meera,"Meera, a devotee of Lord Krishna, believes she is married to the lord and rejects her marriage to a Rajput prince. However, her spirituality leads her to face many hardships.",1.126,/wZsW2xfti5GXueJoaSDjFFAcaTE.jpg,1979-05-18,Meera,False,0,0
False,/qI3kC2ij4wJDFswmYeQ56XQLg3m.jpg,[28],307755,hi,Dil Kaa Heera,"Rajat has to make a tough choice when he discovers that his love, Roopa, brother Kundan, and a friend are members of a diamond smuggling gang.",1.09,/4YQLFVWZEANwKeMwVsVVdosaGfo.jpg,1979-03-30,Dil Kaa Heera,False,0,0
False,/y1FEbSYmNSTYsRuIsGTLf2x61ld.jpg,"[28, 12, 35, 80, 53]",33104,hi,डॉन,"A ruthless gangster named Don is killed during a scuffle with the police. Since only DSP D'Silva knows of this incident, he recruits Vijay, who is a spitting image of Don, to replace the original Don and infiltrate his gang. D'Silva plans to nab the entire gang, but when he dies during a raid, the secret that Vijay is not Don is also buried with him.",5.044,/cLxX1pmZitRXGdxtmbLuPBq53Y9.jpg,1978-04-20,Don,False,6.3,60
False,/6mJtaegyKdgcnSi2m1Nkj4MTZ3C.jpg,"[10749, 18, 28]",71298,hi,Muqaddar Ka Sikandar,"Sikandar, an orphan, makes many friends and foes as he works his way up to become rich, but his heart only yearns for his unfulfilled childhood love, Kaamna. Though he finds temporary comfort in an enchanting prostitute named Zohra, all hell breaks loose when Kaamna falls for Sikandar's best friend.",2.675,/lm4Zlk53kuByV7eK2Y0PKTqvrU0.jpg,1978-10-27,Muqaddar Ka Sikandar,False,6.2,22
False,,"[35, 18]",46622,hi,Khatta Meetha,"Homi Mistry (Ashok Kumar) has been a widower for several years now, and looks after his four sons, their small house, and a job at the factory. Nargis Sethna has been widowed; is a housewife, has two sons and a daughter, and a large house. Then Soli (David), Nargis' and Homi's friend, suggests that the two get married, then at least the children will have a mother and father, as well as a larger house. They do get married, and hilarious chaos results, as the family and the children try to accomodate each other and fit in with their new family and surroundings.",2.356,/udimJjXzyo0jNlWN2x9ZNE4SgHs.jpg,1978-01-06,Khatta Meetha,False,6.7,6
False,/felEQTtHtwiziZaglsLAIMzea2s.jpg,"[18, 10749]",143975,hi,सत्यम शिवम सुंदरम,"Rajeev falls in love with Roopa, a beautiful singer who hides the fact that half her face is disfigured. However, he soon discovers her secret after marriage and begins to ignore her.",2.11,/cEnH6IT8351BIPusC9iruwUKtKq.jpg,1978-03-24,Satyam Shivam Sundaram,False,6.6,9
False,,"[18, 53]",461792,hi,बेशर्म,"In order to prevent honest Ramchandra from being elected as Mayor, Digvijay Singh alias Dharamdas sets his men upon him, his son, Ram Kumar, and his wife, all in vain, as Ramchandra wins. Shortly after his election, Ramchandra is framed and is forced to quit office after a scandal, and he hangs himself. Ram, his mom, and his sister, Chanda, re-locate and are not heard from again. Then a young man, Prince Chandrashekar from Johanneburg, South Africa, surfaces, claims he is a multi-millionaire, and would like to go into business with Digvijay Singh. This Prince also meets with Digvijay's sister and friend, Renuka, and Manju respectively and has an on-going affair with both at the same time. Digvijay is not happy with what's going on, and he asks his men to investigate the background of this Prince, and what they find will change Digvijay's life forever.",2.056,/6k8EcLDLf76wJSoB17JnuTYf0oo.jpg,1978-04-14,Besharam,False,0,0
False,/3Kab649J3ZSJ7Yh2sBkJ32QIPl4.jpg,"[10752, 18]",173720,hi,जुनून,"Set during the 1857 War of Independence, an obsessed Indian Nawab desires to wed a young Anglo-Indian woman, but the girl's obstinate mother stands between them.",1.96,/2yPOl4rXKr9VODZkm6sn5KW2j1D.jpg,1978-12-14,Junoon,False,5.2,5
False,/4Lve3AOBWTBkrQj42LmmCib7v5y.jpg,"[28, 18, 10751]",108016,hi,त्रिशूल,"Vijay Kumar is the illegitimate son of a construction baron, Raj Kumar Gupta and his first love, Shanti, whom he gives up in order to marry a wealthy heiress. Raj does not know of this son, who grows up and after his mother's death comes to Delhi to take revenge on the Gupta family by destroying the family's business and connections with each other.",1.835,/ez5lVW0dV64eb6Igbrs7pjy8npZ.jpg,1978-05-05,Trishul,False,6.3,19
False,/78kjwa70EurfB3XaNb6y0gZ2NbQ.jpg,"[18, 10751]",306136,hi,Bandie,"Maharaj Brajbhan lives a wealthy lifestyle in Bharatpur, India along with his wife, Badi Rani, but have been unable to conceive for Bharatpur, and have no choice but to leave it's reigns with Brajban's widowed cousin, Vikram, and his son, Kanchan. When Vikram finds out that Badi Rani is pregnant, he plots to first sully her character by having her abducted, then shunned by the Maharaj, and then decides to have her killed. But her killer has a change of heart and lets her live. She gives birth to a son, names him Bhola, and starts living a simple lifestyle in a Mandir with the help of it's Poojary. Years later Vikram finds out she is alive and kills her, as well the Poojary and the Poojary's son. Bhola witnesses this, manages to escape, starts to live with a poor widow, grows up uneducated, and makes a living through crime.",1.822,/r4qUBQdSbywDOQEWtGRu1tmVKWB.jpg,1978-03-10,Bandie,False,6,2
False,/aKsKQlYUqv1bh2YAW6U6Edapm6q.jpg,"[28, 10749]",303383,hi,Ganga Ki Saugand,"Jeeva, the son of a elderly washer woman, is tired of the abuses at the hands of his village's leader Thakur Jaswant Singh, and vows to bring about his downfall.",1.707,/c32xwj6coT63dICztWQSASqeJJD.jpg,1978-02-07,Ganga Ki Saugand,False,6.8,2
False,/maRcXU2fVeircbCrkWOMctKLWDp.jpg,"[18, 10749, 10751, 10402]",300925,hi,Ankhiyon Ke Jharokhon Se,"A young man must deal with a broken engagement ceremony, while his to-be fiancée waits to be treated for blood cancer.",1.595,/6b9C2qVGL71GdB5nS1Zwrxoxtd7.jpg,1978-04-07,Ankhiyon Ke Jharokhon Se,False,0,0
False,,[],543725,hi,Aahuti,,1.425,/8N1rh8LBnsdZvUHSJXS1eA8FYDL.jpg,1978-04-25,Aahuti,False,0,0
False,,[],695952,hi,किस्सा कुर्सी का,"The plot revolved around a corrupt and evil politician Gangaram or Gangu, trying to woo personified public, depicted as mute and helpless looking. The movie is a humorous comment over the system and the selfishness of the politicians regarded as a motion picture version of the cartoonist columns that are the most brutal taunt over the politics.",1.24,/zfHtBz1f5JAAD3JXpzmfWDqLYZA.jpg,1978-02-16,Kissaa Kursee Kaa,False,10,1
False,,"[18, 10751]",518954,hi,Devata,,1.4,/dafsSswW0amXvkDAUnqAHAZQjBD.jpg,1978-11-03,Devata,False,6,1
False,/v9QEHHNYFQR5HYO3w2wReVKTNsl.jpg,"[18, 10749]",515670,hi,दो मुसाफिर,Bijli's life crashes when her lover Raju dies tragically in an accident. She is in for a bigger shock when she meets Vicky.,1.4,/owPC3HKkK9LlvBalGEyWQM8DAPj.jpg,1978-06-25,Do Musafir,False,10,1
False,,[],464587,hi,दिल और दीवार,"Vijay (Jeetendra) is a Crime Reporter and very often helps the police in apprehending criminals. When his stepmother (Kamini Kaushal) passes away, she asks him to look after his step-brother, Anand (Vijay Arora), which he promises to do so.",1.4,/8ZbXxx42hTD52BNwkjXb7saFTNb.jpg,1978-09-05,Dil Aur Deewaar,False,0,0
False,,"[28, 80, 9648]",107230,hi,Chakravyuha,"Rajesh Khanna plays a man drawn unwillingly into a nest of enemy spies and intrigue with the future of his country riding on his shoulders.Chhaya (Neetu) and Amit Narayan (Rajesh) are in love and Chhaya wants to get married. Amit doesn’t see why they have to get married and wants to keep things as they are. Wedding dates are set and then moved, to her great frustration.This is really their only point of discord.Amit lives alone, and is also very fond of Chhaya’s family: father (Om Shivpuri), mother (Dina Pathak), little brother Raju (Master Raju Shrestha)and sister Maya (Rozeena).It is Diwali, and as children burst crackers and set off potentially limb-severing fireworks, Amit’s upstairs neighbor Raman (Vinod Mehra) has been watching a group of men in a tent just outside the building’s courtyard.",1.4,,1978-05-21,Chakravyuha,False,3.8,2
False,/sePB9YrBtbgtoW5Bok0o07vpAOL.jpg,"[28, 35]",308069,hi,Phandebaaz,"Raajkumar Kakkar, a poor young man who resembles Rana Shantidas, a wealthy man, impersonates him and enjoys his credit to have all facilities. He falls in love with Shanti, a rich girl and discloses his true identity. The rich father refuses to accept him, but Shanti marries him. Rana Shantidas, who is in fact being blackmailed by his minister, swaps places with Raajkumar. The latter finds himself the target of a bloody pot. He, however, boldly fights against all odds to help Rana Shantidas get rid of the blackmailing Diwan.",1.379,/7bCNxleirra7qT0FHO0LCeGOXTM.jpg,1978-07-07,Phandebaaz,False,10,1
False,/rob0zC7ziJCaaX1Y3Ppc1gXhloo.jpg,[],177667,hi,Kasme Vaade,"Suman (Raakhee) and Amit (Amitabh Bachchan) love each other and plan to marry soon. Amit lives with his younger brother, Raju (Randhir Kapoor), and Raju already calls Suman ""Bhabhi"". Amit teaches in college, but Raju is unemployed and a little bit spoiled by Amit and Suman's pamperings. Raju gets into bad company, and as a result in trouble. When Amit comes to help Raju, he gets killed. Suman dons the garb of a widow and does not play to marry again. Then one day a look-alike of Amit, named Shankar enters Suman and Raju's life. Guilt-ridden Raju thinks that he has gotten his brother back, and tries to make amends by hiring Shankar, not knowing that Shankar is a wanted criminal, and is looking for an escape route from the authorities.",1.379,/jckUkeAA0vkPbFXizHAz0MTBXZE.jpg,1978-04-20,Kasme Vaade,False,7.1,7
False,,[],685807,hi,Chor Ke Ghar Chor,The theft of Devi Maa's statuette jeopardizes the lives of a noble family.,0.804,/og5eprCNpzsvOSKNybSzTwTiLoV.jpg,1978-11-24,Chor Ke Ghar Chor,False,0,0
False,/475AIyhuHC0nnso2kjWHSVx9nQw.jpg,[10749],543731,hi,Bhola Bhala,"When the honest, unsuccessful Insurance Agent is transferred to Madhya Pradesh a lot of events are set in motiion.",1.34,/u3295PCDjIlSClWvygaOrmsBU7P.jpg,1978-04-25,Bhola Bhala,False,0,0
False,/63ZtwNAcMOqbwILQiTvlJGM87Vx.jpg,[18],80556,hi,शतरंज के खिलाड़ी,"It is the year 1856. Nawab Wajid Ali Shah is the king of Awadh, one of the last independent kingdoms of India. The British colonialists, intent on controlling this rich land, have sent general Outram on a secret mission to clear the way for an annexation. Pressure is mounting amidst intrigue and political manoeuvres, but the Nawab whiles away his time in pursuit of pleasure and religious practice. The court is of no help either—Court nobles Mir and Mirza, ignoring the situation of their country and all their duties towards their families, spend their days playing endless games of chess.  The film is based on Munshi Premchand's short story of the same name.",3.922,/uDvsFcBYjmkjJIXVYgNtkbI9i6K.jpg,1977-10-02,The Chess Players,False,7.1,36
False,/j5HwSEW5j2Vj0NrCHa4992LpxdH.jpg,"[28, 35, 18]",38022,hi,अमर अकबर एन्थोनी,"Bollywood action comedy film with a lost and found theme, about three brothers separated during their childhood who grew up in three homes, adopting three religions. They meet in their youth to fight a common villain. It was the biggest blockbuster of 1977, and won several awards at 25th Filmfare Awards including Best Actor, Best Music Director and Best Editing.",3.521,/fnK0pJj3Ntk8P2ED5kuxwezzVph.jpg,1977-05-27,Amar Akbar Anthony,False,6.8,57
False,/fjnHTGQga4wWQkvdPAkm7LrbADV.jpg,"[18, 10749]",210915,hi,दूसरा आदमी,"Nisha, an accomplished architect is a reclusive after the tragic death of her boyfriend, Shashi Saigal. This is when Karan Saxena offers her employment with his advertising agency, she accepts. Though only she knows that Karan, newly married with Timsi resembles Shashi a lot, and she will do anything in her power to get him.",2.334,/aTrTXxnLOXjQrnY6i7ys8E1xzAX.jpg,1977-09-14,Doosara Aadmi,False,10,2
False,/eMuT7NILCLvMO3ItanfXC2rtbQn.jpg,"[28, 12, 35, 14]",213188,hi,धरम वीर,"An Astrologer informs Satpal Singh that his nephew will eventually kill him. When Satpal's sister, Maharani Meenakshi, gives birth to twins, he has one thrown from the castle walls, and ...",2.135,/13zdAdIEQYho1jjMU1K4c6o7eSd.jpg,1977-08-09,Dharam Veer,False,7.8,5
False,/oYaqVWsQQsWFfU9HEgiJ2Bkwy9h.jpg,[],307690,hi,Gharonda,"A story of a young, middle-class urban working couple wanting to get married and their tribulations in finding a house in the city of Mumbai.",1.96,/zLUvf3OO4CRtETUIGoZwsKysKEU.jpg,1977-01-01,The Nest,False,6.5,4
